source,city,temperature_c,condition,extraction_method,url,scraped_at,batch_number,batch_timestamp,record_number,collection_time,data_type,alert_active,wind_speed_kmh,alert_types,issue_date,valid_until,feels_like_c,humidity_percent,pressure_hpa,wind_speed_mps,wind_direction,weather_main,weather_description,cloud_coverage,visibility_m,timestamp,forecast_hours_ahead,forecast_time,predicted_temp_c,precipitation_chance,confidence,generated_at,error
bbc_weather,Nabeul,20,Unknown,generated,https://www.bbc.com/weather/2468562,21:38:56,3,2026-02-04T21:38:47.883325,39,21:39:04,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Monastir,15,Unknown,fallback,https://www.bbc.com/weather/2468925,21:38:57,3,2026-02-04T21:38:47.883325,40,21:39:04,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Tunis,12,Unknown,fallback,https://www.bbc.com/weather/2464470,21:39:52,4,2026-02-04T21:39:49.382125,50,21:40:23,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Sfax,18,Unknown,generated,https://www.bbc.com/weather/2467466,21:39:54,4,2026-02-04T21:39:49.382125,51,21:40:23,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Sousse,13,Unknown,fallback,https://www.bbc.com/weather/2464915,21:39:59,4,2026-02-04T21:39:49.382125,52,21:40:23,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Bizerte,18,Unknown,generated,https://www.bbc.com/weather/2472776,21:40:01,4,2026-02-04T21:39:49.382125,53,21:40:23,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Gabes,16,Unknown,generated,https://www.bbc.com/weather/2473496,21:40:04,4,2026-02-04T21:39:49.382125,54,21:40:23,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Kairouan,24,Unknown,generated,https://www.bbc.com/weather/2470088,21:40:11,4,2026-02-04T21:39:49.382125,55,21:40:23,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Nabeul,25,Unknown,generated,https://www.bbc.com/weather/2468562,21:40:13,4,2026-02-04T21:39:49.382125,56,21:40:23,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Monastir,15,Unknown,fallback,https://www.bbc.com/weather/2468925,21:40:17,4,2026-02-04T21:39:49.382125,57,21:40:23,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Tunis,12,Unknown,fallback,https://www.bbc.com/weather/2464470,21:41:10,5,2026-02-04T21:41:08.829024,67,21:41:32,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Sfax,20,Unknown,generated,https://www.bbc.com/weather/2467466,21:41:12,5,2026-02-04T21:41:08.829024,68,21:41:32,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Sousse,13,Unknown,fallback,https://www.bbc.com/weather/2464915,21:41:14,5,2026-02-04T21:41:08.829024,69,21:41:32,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Bizerte,23,Unknown,generated,https://www.bbc.com/weather/2472776,21:41:16,5,2026-02-04T21:41:08.829024,70,21:41:32,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Gabes,13,Unknown,generated,https://www.bbc.com/weather/2473496,21:41:18,5,2026-02-04T21:41:08.829024,71,21:41:32,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Kairouan,23,Unknown,generated,https://www.bbc.com/weather/2470088,21:41:20,5,2026-02-04T21:41:08.829024,72,21:41:32,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Nabeul,21,Unknown,generated,https://www.bbc.com/weather/2468562,21:41:23,5,2026-02-04T21:41:08.829024,73,21:41:32,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Monastir,15,Unknown,fallback,https://www.bbc.com/weather/2468925,21:41:25,5,2026-02-04T21:41:08.829024,74,21:41:32,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Tunis,12,Unknown,fallback,https://www.bbc.com/weather/2464470,21:42:38,6,2026-02-04T21:42:32.966873,84,21:43:04,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Sfax,25,Unknown,generated,https://www.bbc.com/weather/2467466,21:42:40,6,2026-02-04T21:42:32.966873,85,21:43:04,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Sousse,13,Unknown,fallback,https://www.bbc.com/weather/2464915,21:42:43,6,2026-02-04T21:42:32.966873,86,21:43:04,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Bizerte,13,Unknown,generated,https://www.bbc.com/weather/2472776,21:42:45,6,2026-02-04T21:42:32.966873,87,21:43:04,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Gabes,18,Unknown,generated,https://www.bbc.com/weather/2473496,21:42:47,6,2026-02-04T21:42:32.966873,88,21:43:04,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Kairouan,14,Unknown,generated,https://www.bbc.com/weather/2470088,21:42:49,6,2026-02-04T21:42:32.966873,89,21:43:04,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Nabeul,12,Unknown,generated,https://www.bbc.com/weather/2468562,21:42:51,6,2026-02-04T21:42:32.966873,90,21:43:04,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Monastir,15,Unknown,fallback,https://www.bbc.com/weather/2468925,21:42:56,6,2026-02-04T21:42:32.966873,91,21:43:04,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Tunis,12,Unknown,fallback,https://www.bbc.com/weather/2464470,21:44:25,7,2026-02-04T21:44:12.853822,102,21:45:39,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Sfax,12,Unknown,generated,https://www.bbc.com/weather/2467466,21:44:32,7,2026-02-04T21:44:12.853822,103,21:45:39,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Sousse,18,Partly Cloudy,error_fallback,,21:44:39,7,2026-02-04T21:44:12.853822,104,21:45:39,,,,,,,,,,,,,,,,,,,,,,,"HTTPSConnectionPool(host='www.bbc.com', port=443):"
bbc_weather,Bizerte,19,Unknown,generated,https://www.bbc.com/weather/2472776,21:44:47,7,2026-02-04T21:44:12.853822,105,21:45:39,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Gabes,13,Unknown,generated,https://www.bbc.com/weather/2473496,21:44:49,7,2026-02-04T21:44:12.853822,106,21:45:39,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Kairouan,19,Partly Cloudy,error_fallback,,21:45:07,7,2026-02-04T21:44:12.853822,107,21:45:39,,,,,,,,,,,,,,,,,,,,,,,"HTTPSConnectionPool(host='www.bbc.com', port=443):"
bbc_weather,Nabeul,16,Partly Cloudy,error_fallback,,21:45:13,7,2026-02-04T21:44:12.853822,108,21:45:39,,,,,,,,,,,,,,,,,,,,,,,"HTTPSConnectionPool(host='www.bbc.com', port=443):"
bbc_weather,Monastir,15,Unknown,fallback,https://www.bbc.com/weather/2468925,21:45:24,7,2026-02-04T21:44:12.853822,109,21:45:39,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Tunis,12,Unknown,fallback,https://www.bbc.com/weather/2464470,21:46:36,8,2026-02-04T21:46:29.872149,119,21:47:12,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Sfax,15,Unknown,generated,https://www.bbc.com/weather/2467466,21:46:44,8,2026-02-04T21:46:29.872149,120,21:47:12,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Sousse,13,Unknown,fallback,https://www.bbc.com/weather/2464915,21:46:49,8,2026-02-04T21:46:29.872149,121,21:47:12,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Bizerte,20,Unknown,generated,https://www.bbc.com/weather/2472776,21:46:51,8,2026-02-04T21:46:29.872149,122,21:47:12,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Gabes,18,Unknown,generated,https://www.bbc.com/weather/2473496,21:46:55,8,2026-02-04T21:46:29.872149,123,21:47:12,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Kairouan,25,Unknown,generated,https://www.bbc.com/weather/2470088,21:46:56,8,2026-02-04T21:46:29.872149,124,21:47:12,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Nabeul,17,Unknown,generated,https://www.bbc.com/weather/2468562,21:46:58,8,2026-02-04T21:46:29.872149,125,21:47:12,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Monastir,15,Unknown,fallback,https://www.bbc.com/weather/2468925,21:47:00,8,2026-02-04T21:46:29.872149,126,21:47:12,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Tunis,12,Unknown,fallback,https://www.bbc.com/weather/2464470,21:48:08,9,2026-02-04T21:48:06.904623,136,21:48:48,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Sfax,21,Unknown,generated,https://www.bbc.com/weather/2467466,21:48:10,9,2026-02-04T21:48:06.904623,137,21:48:48,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Sousse,13,Unknown,fallback,https://www.bbc.com/weather/2464915,21:48:13,9,2026-02-04T21:48:06.904623,138,21:48:48,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Bizerte,22,Unknown,generated,https://www.bbc.com/weather/2472776,21:48:15,9,2026-02-04T21:48:06.904623,139,21:48:48,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Gabes,23,Unknown,generated,https://www.bbc.com/weather/2473496,21:48:18,9,2026-02-04T21:48:06.904623,140,21:48:48,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Kairouan,22,Unknown,generated,https://www.bbc.com/weather/2470088,21:48:24,9,2026-02-04T21:48:06.904623,141,21:48:48,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Nabeul,13,Unknown,generated,https://www.bbc.com/weather/2468562,21:48:27,9,2026-02-04T21:48:06.904623,142,21:48:48,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Monastir,15,Unknown,fallback,https://www.bbc.com/weather/2468925,21:48:33,9,2026-02-04T21:48:06.904623,143,21:48:48,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Tunis,12,Unknown,fallback,https://www.bbc.com/weather/2464470,21:50:03,10,2026-02-04T21:50:02.150103,152,21:50:19,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Sfax,12,Unknown,generated,https://www.bbc.com/weather/2467466,21:50:04,10,2026-02-04T21:50:02.150103,153,21:50:19,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Sousse,13,Unknown,fallback,https://www.bbc.com/weather/2464915,21:50:06,10,2026-02-04T21:50:02.150103,154,21:50:19,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Bizerte,16,Unknown,generated,https://www.bbc.com/weather/2472776,21:50:07,10,2026-02-04T21:50:02.150103,155,21:50:19,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Gabes,12,Unknown,generated,https://www.bbc.com/weather/2473496,21:50:08,10,2026-02-04T21:50:02.150103,156,21:50:19,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Kairouan,15,Unknown,generated,https://www.bbc.com/weather/2470088,21:50:09,10,2026-02-04T21:50:02.150103,157,21:50:19,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Nabeul,16,Unknown,generated,https://www.bbc.com/weather/2468562,21:50:11,10,2026-02-04T21:50:02.150103,158,21:50:19,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Monastir,15,Unknown,fallback,https://www.bbc.com/weather/2468925,21:50:12,10,2026-02-04T21:50:02.150103,159,21:50:19,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Tunis,12,Unknown,fallback,https://www.bbc.com/weather/2464470,21:51:27,11,2026-02-04T21:51:26.440698,168,21:51:41,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Sfax,24,Unknown,generated,https://www.bbc.com/weather/2467466,21:51:28,11,2026-02-04T21:51:26.440698,169,21:51:41,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Sousse,13,Unknown,fallback,https://www.bbc.com/weather/2464915,21:51:29,11,2026-02-04T21:51:26.440698,170,21:51:41,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Bizerte,24,Unknown,generated,https://www.bbc.com/weather/2472776,21:51:30,11,2026-02-04T21:51:26.440698,171,21:51:41,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Gabes,16,Unknown,generated,https://www.bbc.com/weather/2473496,21:51:32,11,2026-02-04T21:51:26.440698,172,21:51:41,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Kairouan,20,Unknown,generated,https://www.bbc.com/weather/2470088,21:51:33,11,2026-02-04T21:51:26.440698,173,21:51:41,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Nabeul,23,Unknown,generated,https://www.bbc.com/weather/2468562,21:51:34,11,2026-02-04T21:51:26.440698,174,21:51:41,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Monastir,15,Unknown,fallback,https://www.bbc.com/weather/2468925,21:51:36,11,2026-02-04T21:51:26.440698,175,21:51:41,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Tunis,12,Unknown,fallback,https://www.bbc.com/weather/2464470,21:52:51,12,2026-02-04T21:52:50.024006,187,21:53:08,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Sfax,13,Unknown,generated,https://www.bbc.com/weather/2467466,21:52:53,12,2026-02-04T21:52:50.024006,188,21:53:08,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Sousse,13,Unknown,fallback,https://www.bbc.com/weather/2464915,21:52:55,12,2026-02-04T21:52:50.024006,189,21:53:08,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Bizerte,13,Unknown,generated,https://www.bbc.com/weather/2472776,21:52:57,12,2026-02-04T21:52:50.024006,190,21:53:08,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Gabes,16,Unknown,generated,https://www.bbc.com/weather/2473496,21:52:58,12,2026-02-04T21:52:50.024006,191,21:53:08,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Kairouan,24,Unknown,generated,https://www.bbc.com/weather/2470088,21:53:00,12,2026-02-04T21:52:50.024006,192,21:53:08,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Nabeul,12,Unknown,generated,https://www.bbc.com/weather/2468562,21:53:01,12,2026-02-04T21:52:50.024006,193,21:53:08,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Monastir,15,Unknown,fallback,https://www.bbc.com/weather/2468925,21:53:02,12,2026-02-04T21:52:50.024006,194,21:53:08,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Tunis,12,Unknown,fallback,https://www.bbc.com/weather/2464470,21:54:20,13,2026-02-04T21:54:17.279685,204,21:54:38,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Sfax,19,Unknown,generated,https://www.bbc.com/weather/2467466,21:54:21,13,2026-02-04T21:54:17.279685,205,21:54:38,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Sousse,13,Unknown,fallback,https://www.bbc.com/weather/2464915,21:54:24,13,2026-02-04T21:54:17.279685,206,21:54:38,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Bizerte,13,Unknown,generated,https://www.bbc.com/weather/2472776,21:54:26,13,2026-02-04T21:54:17.279685,207,21:54:38,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Gabes,15,Unknown,generated,https://www.bbc.com/weather/2473496,21:54:27,13,2026-02-04T21:54:17.279685,208,21:54:38,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Kairouan,23,Unknown,generated,https://www.bbc.com/weather/2470088,21:54:29,13,2026-02-04T21:54:17.279685,209,21:54:38,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Nabeul,16,Unknown,generated,https://www.bbc.com/weather/2468562,21:54:30,13,2026-02-04T21:54:17.279685,210,21:54:38,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Monastir,15,Unknown,fallback,https://www.bbc.com/weather/2468925,21:54:32,13,2026-02-04T21:54:17.279685,211,21:54:38,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Tunis,12,Unknown,fallback,https://www.bbc.com/weather/2464470,21:55:47,14,2026-02-04T21:55:45.336524,222,21:56:12,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Sfax,16,Unknown,generated,https://www.bbc.com/weather/2467466,21:55:49,14,2026-02-04T21:55:45.336524,223,21:56:12,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Sousse,13,Unknown,fallback,https://www.bbc.com/weather/2464915,21:55:51,14,2026-02-04T21:55:45.336524,224,21:56:12,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Bizerte,21,Unknown,generated,https://www.bbc.com/weather/2472776,21:55:53,14,2026-02-04T21:55:45.336524,225,21:56:12,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Gabes,24,Unknown,generated,https://www.bbc.com/weather/2473496,21:55:55,14,2026-02-04T21:55:45.336524,226,21:56:12,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Kairouan,21,Unknown,generated,https://www.bbc.com/weather/2470088,21:55:57,14,2026-02-04T21:55:45.336524,227,21:56:12,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Nabeul,19,Unknown,generated,https://www.bbc.com/weather/2468562,21:56:00,14,2026-02-04T21:55:45.336524,228,21:56:12,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Monastir,15,Unknown,fallback,https://www.bbc.com/weather/2468925,21:56:03,14,2026-02-04T21:55:45.336524,229,21:56:12,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Tunis,12,Unknown,fallback,https://www.bbc.com/weather/2464470,21:57:07,15,2026-02-04T21:57:06.794339,237,21:57:27,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Sfax,21,Unknown,generated,https://www.bbc.com/weather/2467466,21:57:08,15,2026-02-04T21:57:06.794339,238,21:57:27,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Sousse,13,Unknown,fallback,https://www.bbc.com/weather/2464915,21:57:10,15,2026-02-04T21:57:06.794339,239,21:57:27,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Bizerte,15,Unknown,generated,https://www.bbc.com/weather/2472776,21:57:11,15,2026-02-04T21:57:06.794339,240,21:57:27,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Gabes,25,Unknown,generated,https://www.bbc.com/weather/2473496,21:57:12,15,2026-02-04T21:57:06.794339,241,21:57:27,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Kairouan,25,Unknown,generated,https://www.bbc.com/weather/2470088,21:57:14,15,2026-02-04T21:57:06.794339,242,21:57:27,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Nabeul,23,Unknown,generated,https://www.bbc.com/weather/2468562,21:57:15,15,2026-02-04T21:57:06.794339,243,21:57:27,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Monastir,15,Unknown,fallback,https://www.bbc.com/weather/2468925,21:57:18,15,2026-02-04T21:57:06.794339,244,21:57:27,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Tunis,12,Unknown,fallback,https://www.bbc.com/weather/2464470,21:58:24,16,2026-02-04T21:58:21.349786,257,21:58:54,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Sfax,24,Unknown,generated,https://www.bbc.com/weather/2467466,21:58:26,16,2026-02-04T21:58:21.349786,258,21:58:54,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Sousse,13,Unknown,fallback,https://www.bbc.com/weather/2464915,21:58:31,16,2026-02-04T21:58:21.349786,259,21:58:54,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Bizerte,17,Unknown,generated,https://www.bbc.com/weather/2472776,21:58:33,16,2026-02-04T21:58:21.349786,260,21:58:54,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Gabes,15,Unknown,generated,https://www.bbc.com/weather/2473496,21:58:35,16,2026-02-04T21:58:21.349786,261,21:58:54,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Kairouan,20,Unknown,generated,https://www.bbc.com/weather/2470088,21:58:37,16,2026-02-04T21:58:21.349786,262,21:58:54,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Nabeul,22,Unknown,generated,https://www.bbc.com/weather/2468562,21:58:39,16,2026-02-04T21:58:21.349786,263,21:58:54,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Monastir,15,Unknown,fallback,https://www.bbc.com/weather/2468925,21:58:42,16,2026-02-04T21:58:21.349786,264,21:58:54,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Tunis,12,Unknown,fallback,https://www.bbc.com/weather/2464470,21:59:54,17,2026-02-04T21:59:52.818909,274,22:00:18,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Sfax,17,Unknown,generated,https://www.bbc.com/weather/2467466,21:59:56,17,2026-02-04T21:59:52.818909,275,22:00:18,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Sousse,13,Unknown,fallback,https://www.bbc.com/weather/2464915,21:59:58,17,2026-02-04T21:59:52.818909,276,22:00:18,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Bizerte,18,Unknown,generated,https://www.bbc.com/weather/2472776,22:00:01,17,2026-02-04T21:59:52.818909,277,22:00:18,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Gabes,19,Unknown,generated,https://www.bbc.com/weather/2473496,22:00:03,17,2026-02-04T21:59:52.818909,278,22:00:18,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Kairouan,24,Unknown,generated,https://www.bbc.com/weather/2470088,22:00:05,17,2026-02-04T21:59:52.818909,279,22:00:18,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Nabeul,22,Unknown,generated,https://www.bbc.com/weather/2468562,22:00:06,17,2026-02-04T21:59:52.818909,280,22:00:18,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Monastir,15,Unknown,fallback,https://www.bbc.com/weather/2468925,22:00:09,17,2026-02-04T21:59:52.818909,281,22:00:18,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Tunis,12,Unknown,fallback,https://www.bbc.com/weather/2464470,22:01:29,18,2026-02-04T22:01:27.704143,291,22:02:00,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Sfax,22,Unknown,generated,https://www.bbc.com/weather/2467466,22:01:32,18,2026-02-04T22:01:27.704143,292,22:02:00,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Sousse,13,Unknown,fallback,https://www.bbc.com/weather/2464915,22:01:35,18,2026-02-04T22:01:27.704143,293,22:02:00,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Bizerte,22,Unknown,generated,https://www.bbc.com/weather/2472776,22:01:37,18,2026-02-04T22:01:27.704143,294,22:02:00,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Gabes,22,Unknown,generated,https://www.bbc.com/weather/2473496,22:01:38,18,2026-02-04T22:01:27.704143,295,22:02:00,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Kairouan,24,Unknown,generated,https://www.bbc.com/weather/2470088,22:01:40,18,2026-02-04T22:01:27.704143,296,22:02:00,,,,,,,,,,,,,,,,,,,,,,,
bbc_weather,Nabeul,18,Unknown,generated,https://www.bbc.com/weather/2468562,22:01:43,18,2026-02-04T22:01:27.704143,297,22:02:00,,,,,,,,,,,,,,,,,,,,,,,
